"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"OAZ2",1.30856051148556e-229,0.407696790880877,0.419,0.25,2.29469171294108e-225
"DENND10",1.37680563682386e-229,0.323327898460504,0.363,0.198,2.41436636473432e-225
"EFHD2",1.92974665267569e-229,0.806946511331267,0.65,0.517,3.38400373013209e-225
"TFEB",1.95846552572432e-229,0.283297276698083,0.311,0.155,3.43436514591017e-225
"MAP3K7CL",2.64813128500914e-229,0.305329733219669,0.197,0.075,4.64376302139203e-225
"PTGES3",4.80620176495482e-229,0.479418745374503,0.737,0.575,8.42815541502477e-225
"GPAA1",4.93076321070666e-229,0.331986684211294,0.309,0.159,8.6465863662952e-225
"NUS1",5.24939427888936e-229,0.33192247868844,0.433,0.253,9.20533780746039e-225
"STUB1",7.25616649424953e-229,0.380692072670117,0.465,0.295,1.2724413564316e-224
"POLD4",1.0533918292778e-228,0.330411084327832,0.346,0.187,1.84722791182155e-224
"HNRNPA1",1.2041408174625e-228,0.395531721748125,0.832,0.691,2.11158133750224e-224
"SRSF5",1.39053134243575e-228,0.356358149574709,0.803,0.647,2.43843576209533e-224
"CIAO2A",1.55859216908793e-228,0.337829241859387,0.392,0.223,2.7331472277126e-224
"CIRBP",1.81140166550617e-228,0.527543458286875,0.736,0.596,3.17647396063161e-224
"SLC36A4",2.15052455206727e-228,0.293941646672861,0.402,0.224,3.77115985450517e-224
"CD79B",9.58716237985166e-228,0.330319772648926,0.229,0.1,1.68120479493079e-223
"SEC63",1.44997932898926e-227,0.447337503025029,0.599,0.417,2.54268375131556e-223
"LGALS3",1.48935529198045e-227,0.704897267246229,0.556,0.392,2.61173344001692e-223
"FBP1",1.57620868288283e-227,0.288723491625855,0.212,0.086,2.76403954630334e-223
"DNAJA1",1.85845761686487e-227,0.648203225171371,0.712,0.559,3.25899127693423e-223
"UAP1",2.84042288587954e-227,0.31789508711763,0.234,0.101,4.98096557267836e-223
"TBXAS1",4.46486568136359e-227,1.22779786760116,0.569,0.438,7.8295884588392e-223
"SMAD1",5.10961988569558e-227,0.271251248360367,0.145,0.044,8.96022943155578e-223
"PARL",6.59737079635194e-227,0.263126901149402,0.299,0.148,1.15691494284828e-222
"PLA2G4A",1.03763793521285e-226,0.352930062839294,0.205,0.08,1.81960188318926e-222
"ADRM1",1.7997809009751e-226,0.314799319513277,0.415,0.244,3.15609578794994e-222
"MRPS6",2.03008791308488e-226,0.498116887823305,0.554,0.381,3.55996216438565e-222
"ARL5A",3.27866947346294e-226,0.365186374785974,0.394,0.228,5.74947478866461e-222
"PNKD",4.49263526476243e-226,0.312341541779875,0.417,0.245,7.87828520028739e-222
"EIF2S3",1.11339447411809e-225,0.35724605504137,0.698,0.539,1.95244854981348e-221
"UBE2K",3.39731489642179e-225,0.39276430865517,0.729,0.564,5.95753140236525e-221
"OASL",3.44297813576576e-225,0.404051174834628,0.163,0.056,6.03760645887883e-221
"ADGRG3",7.4111566451682e-225,-0.394657530361476,0.082,0.24,1.29962042929669e-220
"DCTN6",8.79707792941918e-225,0.256120205190002,0.304,0.151,1.54265558570295e-220
"VKORC1",8.85027382393313e-225,0.43954898542735,0.355,0.203,1.55198401776491e-220
"OPRM1",1.10321283195325e-224,-0.551207765109854,0.107,0.269,1.93459402211323e-220
"TLE4",1.37671339473398e-224,0.421192094327837,0.551,0.372,2.41420460900551e-220
"STARD7",1.51082701007555e-224,0.35546571158761,0.459,0.286,2.64938624486848e-220
"DYNC1I2",1.515814588778e-224,0.37216417955067,0.574,0.388,2.65813246288109e-220
"STARD9",2.58209181879289e-224,-0.49383560276025,0.107,0.269,4.52795621343522e-220
"ORMDL2",5.39817407814049e-224,0.303606961451592,0.365,0.202,9.46623806342716e-220
"RCOR1",5.63257184444361e-224,0.43996906599077,0.569,0.4,9.87727798641632e-220
"PIH1D1",5.82457660286567e-224,0.302764504344254,0.358,0.197,1.02139775307852e-219
"POLR1D",6.73911246257998e-224,0.345196819860983,0.593,0.409,1.18177076143802e-219
"RAB1A",9.40847576380002e-224,0.440977968445344,0.768,0.631,1.64987030993997e-219
"FCN1",9.4988115341866e-224,0.692343408142201,0.354,0.21,1.66571159063496e-219
"PLAC8",1.19720441786418e-223,1.3244846207707,0.608,0.474,2.09941766716663e-219
"SSBP1",1.59535420762221e-223,0.388450856759327,0.616,0.438,2.79761313848631e-219
"ERGIC1",2.37895593053453e-223,0.725926027321289,0.686,0.541,4.17173711978535e-219
"CMTM7",2.6700891668665e-223,0.376030566411555,0.459,0.282,4.68226836301709e-219
"TMEM19",3.5559742918829e-223,0.283730912028425,0.227,0.098,6.23575651824586e-219
"TXN2",3.55848870946262e-223,0.323813162475875,0.38,0.215,6.24016580091364e-219
"PPP4C",4.52264251769523e-223,0.343635102065313,0.508,0.335,7.93090591903036e-219
"HLA-DQA1",6.51471835386062e-223,0.909919908269776,0.45,0.296,1.142421010533e-218
"LSM5",1.0882728271404e-222,0.382140684764319,0.444,0.273,1.90839522967341e-218
"MYC",1.55559202019233e-222,0.331685693083782,0.222,0.094,2.72788616660927e-218
"SEMA3C",2.74842820895419e-222,0.392808919077637,0.154,0.05,4.81964370722206e-218
"NDUFS3",4.88273554066223e-222,0.324130942732825,0.363,0.203,8.56236504410528e-218
"MED8",5.17095286273333e-222,0.278020937012421,0.298,0.15,9.06778294008916e-218
"PPP1CC",7.26021394338231e-222,0.386238566575132,0.49,0.32,1.27315111711152e-217
"FKBP8",8.20978970147745e-222,0.352861150626057,0.524,0.349,1.43966872205108e-217
"HEXB",2.87727913193884e-221,0.314940980614233,0.389,0.221,5.04559668576794e-217
"H2AZ1",4.89520160528363e-221,0.601553955466747,0.635,0.481,8.58422553502537e-217
"SMDT1",5.67968306001255e-221,0.537986223201919,0.545,0.388,9.95989221403801e-217
"LDLR",6.83310536134425e-221,0.299176818852892,0.187,0.071,1.19825335616533e-216
"NDUFA3",8.12191078984611e-221,0.493655688858205,0.567,0.406,1.42425827610741e-216
"ARID3A",8.64909637698036e-221,0.393320455790874,0.379,0.217,1.51670554066728e-216
"TXNL1",1.3789590230673e-220,0.453406577810768,0.539,0.37,2.41814254285081e-216
"WASHC3",1.69377514218751e-220,0.445109617898891,0.463,0.296,2.97020408934002e-216
"PSMD4",1.79284575461111e-220,0.342546954440669,0.539,0.359,3.14393431528604e-216
"ARF5",2.06050368551322e-220,0.407775247300071,0.491,0.32,3.61329926291598e-216
"LDHB",2.89945330839307e-220,0.573448453568572,0.534,0.373,5.08448132159808e-216
"TUBA1C",2.9042625051615e-220,0.366673286728911,0.342,0.183,5.09291472905121e-216
"MS4A6A",3.00020667326479e-220,0.627681024428891,0.297,0.152,5.26116242223714e-216
"ZNG1A",3.11492266218547e-220,0.307683420079038,0.38,0.214,5.46232838040844e-216
"CRIP1",3.66562585054156e-220,0.704866209226513,0.513,0.344,6.42804149150967e-216
"ALG2",8.04824601289066e-220,0.278890593792956,0.272,0.13,1.41134042082051e-215
"GTF3C6",1.57533040486099e-219,0.363549539161654,0.441,0.273,2.76249939796422e-215
"RAB12",1.76576813543174e-219,0.436645964189295,0.436,0.265,3.09645100229311e-215
"SNRPF",4.7803465569003e-219,0.397871872011035,0.558,0.373,8.38281572218037e-215
"GBA3",6.74350475826184e-219,0.372917919996154,0.108,0.026,1.1825409944088e-214
"CUEDC2",7.4636415225896e-219,0.278693486381366,0.325,0.17,1.30882417740131e-214
"CD47",7.61588696553168e-219,0.433782618264194,0.713,0.548,1.33552193827564e-214
"HSD17B8",1.02726049896144e-218,0.256069557173117,0.163,0.057,1.80140401097879e-214
"ZCRB1",1.2079683209221e-218,0.357153935868812,0.429,0.258,2.11829324756899e-214
"FLT1",1.49874019007901e-218,1.21968061376512,0.186,0.073,2.62819079732255e-214
"SLC38A2",1.856132909112e-218,0.524218804051223,0.621,0.464,3.25491466941881e-214
"LRRC25",1.87720418245863e-218,0.464791332035953,0.289,0.147,3.29186525435945e-214
"BUD23",2.10501805831447e-218,0.358569510269725,0.385,0.223,3.69135966706026e-214
"PLCH1",3.04715645000103e-218,-0.381739325608416,0.017,0.138,5.3434935507218e-214
"CCT3",5.12865076563838e-218,0.364660328792958,0.535,0.357,8.99360198262346e-214
"CHST15",6.76520708796243e-218,0.557697928155053,0.416,0.254,1.18634671494509e-213
"ARPC5L",1.00206471532079e-217,0.388479717223539,0.466,0.296,1.75722068478654e-213
"ANXA4",1.14807784456335e-217,0.314696052173093,0.335,0.176,2.01326930822629e-213
"VMA21",1.33407631841954e-217,0.29706201922414,0.397,0.229,2.3394362319805e-213
"FGD4",1.60174691653312e-217,0.825015077449107,0.466,0.31,2.80882339283248e-213
"TRADD",2.19948129911076e-217,0.357049305780135,0.376,0.218,3.85701040612064e-213
"SLCO4A1",2.62824827347352e-217,0.538351938280696,0.197,0.08,4.60889617236316e-213
"MYO7A",2.62881223453295e-217,-0.370877127445897,0.047,0.185,4.60988513447698e-213
"ANKRD37",3.74880367013744e-217,0.465210120151575,0.171,0.063,6.57390211595302e-213
"LY86",3.7623116540919e-217,0.262648310863535,0.258,0.117,6.59758971661556e-213
"H2AJ",5.46624649949604e-217,0.318137056545113,0.372,0.21,9.58560986151626e-213
"LAMP2",3.84820140814754e-216,0.368087131092551,0.578,0.412,6.74820598932753e-212
"TOMM5",4.25776522155501e-216,0.28911866755281,0.302,0.154,7.46641709251886e-212
"BNIP3",5.05289765869568e-216,0.369227531988577,0.206,0.085,8.86076133428875e-212
"CHCHD5",9.00101750313133e-216,0.284016671528045,0.332,0.177,1.57841842934911e-211
"SAR1B",9.42744050358567e-216,0.395831521045314,0.437,0.271,1.65319596670878e-211
"PTEN",9.63214814495424e-216,0.860418492406703,0.772,0.659,1.68909349869918e-211
"UBAC1",1.24067390540008e-215,0.296511559641228,0.33,0.175,2.17564576050958e-211
"YWHAQ",1.37825714032678e-215,0.400273207461381,0.62,0.437,2.41691172127705e-211
"NOP10",2.51206844204929e-215,0.422335483834169,0.678,0.528,4.40516321997763e-211
"COPZ1",3.46636445393024e-215,0.372508958774627,0.488,0.321,6.07861670641207e-211
"CDK6",4.08818100742701e-215,0.64126094903006,0.484,0.32,7.169034214624e-211
"MRPL54",4.89295241917119e-215,0.327946826622896,0.458,0.285,8.5802813622586e-211
"COX14",5.35721772838521e-215,0.38094398549644,0.487,0.319,9.39441700849631e-211
"MFSD1",7.00158037065224e-215,0.425597866171791,0.435,0.273,1.22779713379758e-210
"C1orf162",7.56340106497575e-215,0.56641060327145,0.455,0.3,1.32631801075415e-210
"NUCB1",1.25594175209109e-214,0.35586459918847,0.455,0.283,2.20241945646694e-210
"MCUR1",1.26248813209047e-214,0.313181656257728,0.297,0.151,2.21389918843386e-210
"ATF3",1.84946777057793e-214,0.37763557152086,0.191,0.075,3.24322668248546e-210
"SUMO1",1.86322914385303e-214,0.343816606397223,0.596,0.42,3.26735862666067e-210
"STT3A",2.0375880805164e-214,0.330840572718871,0.333,0.181,3.57311445799356e-210
"CLN8",2.62902805604473e-214,0.64074959631509,0.261,0.126,4.61026359908003e-210
"SARAF",4.69872426168334e-214,0.407655166790134,0.785,0.646,8.2396828652879e-210
"KLHL8",5.66050228625504e-214,0.400086851825921,0.351,0.195,9.92625680917684e-210
"CLIP1",5.91323971722032e-214,0.461673979307972,0.612,0.443,1.03694571681176e-209
"PLXND1",8.74398477572347e-214,0.396204005548557,0.272,0.133,1.53334517027087e-209
"S100A12",1.41966026267014e-213,0.85475868977489,0.301,0.16,2.48951623661836e-209
"TMEM160",1.51967995417765e-213,0.354107215392454,0.452,0.284,2.66491076764592e-209
"SPG21",1.67410445438461e-213,0.330102810110768,0.414,0.246,2.93570957120885e-209
"GOLT1B",1.94780131895195e-213,0.281300937003984,0.338,0.182,3.41566439291415e-209
"PTPN18",1.95940181578244e-213,0.452447962839048,0.472,0.314,3.43600702415608e-209
"CHST11",2.1731160595827e-213,0.542514188549688,0.852,0.782,3.81077632208423e-209
"SF3B6",3.1737688124817e-213,0.369567583601817,0.566,0.397,5.5655209895679e-209
"SUSD1",3.52500181144277e-213,0.471617487139452,0.323,0.171,6.18144317654603e-209
"POLE4",4.58388739763215e-213,0.280339018662436,0.333,0.178,8.03830494048773e-209
"ATP5IF1",5.75950351099238e-213,0.684404469192537,0.61,0.471,1.00998653568762e-208
"CAPZA1",8.12939385132126e-213,0.367325862491805,0.79,0.663,1.4255705057677e-208
"SRSF2",9.1858735664099e-213,0.402573185674027,0.633,0.473,1.61083478860564e-208
"RAB5C",1.04733682143643e-212,0.388735988891563,0.52,0.356,1.83660985007092e-208
"IER5",1.61919238405117e-212,0.845799227404289,0.44,0.288,2.83941576467213e-208
"ELL2",2.27866552313485e-212,1.22367345657618,0.584,0.467,3.99586786136927e-208
"LIMA1",2.31110395495719e-212,0.280799237801631,0.18,0.067,4.05275189541293e-208
"TMEM14B",4.52130330210368e-212,0.397950899543471,0.482,0.316,7.92855747056901e-208
"PSMB10",5.59813777503964e-212,0.329276350346341,0.424,0.258,9.81689440230951e-208
"FNIP2",8.51453376052022e-212,0.860932623702908,0.454,0.301,1.49310864024483e-207
"KPNB1",9.78865393495037e-212,0.371921840605052,0.658,0.488,1.7165383540329e-207
"ALOX5",1.12748435182955e-211,0.498898591710205,0.406,0.248,1.9771565593683e-207
"AHNAK",1.5114905224795e-211,0.4336409408953,0.58,0.419,2.65054978022004e-207
"RHBDF2",2.08923402226625e-211,0.396587702492936,0.452,0.289,3.66368078144609e-207
"NLRP3",2.19087480597282e-211,1.13968382994104,0.268,0.132,3.84191805975394e-207
"WSB1",2.55467409778896e-211,0.593259924433773,0.739,0.613,4.47987649788273e-207
"UFL1",3.86162538654074e-211,0.390849428949739,0.481,0.312,6.77174627783785e-207
"PDIA5",4.43338790512798e-211,0.256231363537634,0.175,0.065,7.77438903043243e-207
"KHDRBS1",6.16796507353351e-211,0.33346391363514,0.686,0.515,1.08161435529484e-206
"TRAPPC1",7.9574313938698e-211,0.375950028321114,0.593,0.423,1.39541516922901e-206
"NOCT",1.11476272526703e-210,0.791980695418451,0.238,0.111,1.95484791502827e-206
"AP1B1",1.67392904583083e-210,0.335691956931775,0.378,0.217,2.93540197476894e-206
"CNPY3",1.76991763017956e-210,0.397151738007959,0.472,0.307,3.10372755628288e-206
"PFKFB4",1.19424124096876e-209,0.317856624678816,0.189,0.075,2.09422144016282e-205
"MBNL2",1.45011297869616e-209,0.952181253157031,0.538,0.387,2.54291811944158e-205
"MSL3",3.28361195875009e-209,0.404113055414337,0.374,0.218,5.75814193086417e-205
"DENND1A",3.29423046978952e-209,0.392939754912423,0.64,0.478,5.77676255182291e-205
"PDK1",3.98032380894928e-209,0.838633970706784,0.308,0.171,6.97989583137346e-205
"CYBC1",4.61742836371037e-209,0.316104495796211,0.451,0.283,8.09712237860251e-205
"UBE2F",7.54726010267103e-209,0.279501356154517,0.307,0.159,1.32348753160439e-204
"HNRNPC",1.05357016251897e-208,0.36582836255207,0.888,0.804,1.84754063699326e-204
"NLRC4",1.12357405481831e-208,0.357012699196763,0.235,0.106,1.97029946252939e-204
"PRDX3",1.61225255461088e-208,0.31920968594294,0.401,0.237,2.82724607976564e-204
"GDI2",2.11805482181529e-208,0.376701605916063,0.677,0.526,3.7142209355353e-204
"RBM8A",2.24628446646002e-208,0.346337393052918,0.629,0.453,3.93908444038429e-204
"TET2",2.25826515983098e-208,0.505412441636699,0.679,0.537,3.9600937842796e-204
"PIP5K1B",3.26800471796664e-208,0.272647485915594,0.178,0.067,5.7307730734263e-204
"VCAN",4.44326352112946e-208,1.12993735052394,0.379,0.247,7.79170691065262e-204
"CEACAM4",6.10762942894892e-208,0.253163903315837,0.13,0.039,1.07103389666048e-203
"MAP2K1",6.2124790381736e-208,0.728726422803573,0.686,0.564,1.08942032413412e-203
"FAM120A",6.40274501891057e-208,0.321577202868329,0.607,0.43,1.12278536651616e-203
"HLA-E",8.06255775611885e-208,0.353218081748906,0.911,0.841,1.413850128113e-203
"UQCC2",9.66151510853422e-208,0.356334911599308,0.345,0.194,1.69424328943256e-203
"CNPY2",1.25360606748983e-207,0.598971109973717,0.454,0.301,2.19832359995017e-203
"HNRNPD",2.2846461971524e-207,0.30740864473277,0.749,0.579,4.00635557132644e-203
"TMED7",2.87234393795188e-207,0.276676739813393,0.343,0.188,5.03694232959242e-203
"ZBP1",3.54750124808442e-207,0.354934052266926,0.176,0.068,6.22089818864084e-203
"NUCKS1",3.75102912514664e-207,0.462666557186654,0.696,0.531,6.57780467385714e-203
"DNAJA4",5.04143241815704e-207,1.02526846848642,0.157,0.056,8.84065588848018e-203
"FGL2",5.11621086236644e-207,0.911043896040632,0.373,0.229,8.97178736824579e-203
"ARL1",5.30162021852196e-207,0.366543396185839,0.325,0.18,9.2969212152001e-203
"PLPP5",1.16396584423531e-206,0.637706297050177,0.264,0.136,2.04113050445104e-202
"PQBP1",1.24002694899306e-206,0.338590019524906,0.349,0.198,2.17451125775422e-202
"MB21D2",1.62402095797372e-206,0.493495028177788,0.167,0.062,2.84788315190271e-202
"SNRPE",1.76988662069826e-206,0.367064028884215,0.525,0.354,3.10367317805646e-202
"COPG1",2.43372958232683e-206,0.297168289437532,0.34,0.187,4.26778819556833e-202
"NUDT1",4.32825061541458e-206,0.311025944968763,0.268,0.13,7.590020279191e-202
"CREB3L2",4.41918282979919e-206,1.64503104683894,0.474,0.336,7.74947901033586e-202
"SLC7A5",5.11954635672775e-206,0.658021464869917,0.361,0.216,8.97763649115778e-202
"ACP2",5.5341994403873e-206,0.289957031401592,0.181,0.071,9.70477213866317e-202
"SCAF4",6.44561619232137e-206,0.293994238749592,0.48,0.3,1.13030325548548e-201
"ADAM17",7.00517420146657e-206,0.529470431967553,0.596,0.441,1.22842734796918e-201
"RHEX",1.60196883345422e-205,0.752233452462662,0.22,0.098,2.80921254634532e-201
"REX1BD",1.79672229929779e-205,0.462224641673041,0.495,0.338,3.1507322240486e-201
"VDAC3",2.01206610452771e-205,0.370601914781125,0.439,0.274,3.52835912089979e-201
"ZBTB8OS",2.71361033686541e-205,0.36614896832305,0.515,0.348,4.75858708672719e-201
"PFDN2",5.51859441620964e-205,0.374436302428373,0.512,0.338,9.67740716826523e-201
"SRRM1",6.80876987222901e-205,0.334886238274643,0.715,0.546,1.19398588479408e-200
"FERMT3",7.14286659882067e-205,0.375933254177702,0.558,0.395,1.25257308676919e-200
"HDDC2",9.41601983100470e-205,0.277556609644796,0.311,0.163,1.65119323756498e-200
"NDUFS8",1.34489069968622e-204,0.442406000584925,0.509,0.348,2.35840033096975e-200
"MRPL33",1.48693535445438e-204,0.343482884514664,0.573,0.402,2.6074898375712e-200
"NPTN",1.67171373162494e-204,0.473633102073037,0.515,0.355,2.93151719977749e-200
"SIAH2",2.50426013954118e-204,0.30525713063429,0.354,0.198,4.39147058069942e-200
"ANK3",6.53503407979031e-204,-0.764876988868687,0.219,0.409,1.14598357623203e-199
"FBXW7",8.26999516660999e-204,1.22792517789973,0.736,0.615,1.45022635241673e-199
"FCGR3A",9.14267888189287e-204,0.625093097094675,0.202,0.086,1.60326016872873e-199
"ABL2",1.24723402864943e-203,0.428183441733172,0.394,0.232,2.18714959263964e-199
"CCDC6",1.90719574229239e-203,0.373191685822107,0.433,0.268,3.34445845368393e-199
"VRK2",2.12720779333235e-203,0.369961501047754,0.526,0.35,3.73027158638762e-199
"TTYH3",2.22845460124506e-203,0.300738353053832,0.266,0.13,3.90781798874333e-199
"RSL1D1",2.6153461503144e-203,0.296781469380104,0.534,0.356,4.58627100919134e-199
"KTN1",5.75482826808091e-203,0.285044364762653,0.758,0.581,1.00916668509067e-198
"EIF4B",6.5618323812181e-203,0.320026437343682,0.73,0.57,1.15068292637041e-198
"DNASE2",1.19050402513893e-202,0.336608549246057,0.268,0.135,2.08766785848363e-198
"JPT1",1.21889327739131e-202,0.381042679672804,0.489,0.322,2.13745125123341e-198
"RAB8A",2.04019149485758e-202,0.317706006334357,0.491,0.322,3.57767980538225e-198
"ORMDL1",2.04998642805006e-202,0.377574328537613,0.549,0.383,3.59485620022859e-198
"DUSP22",2.97874076023359e-202,0.537341540585492,0.422,0.263,5.22351979714562e-198
"NEDD4L",3.47834250836739e-202,0.312411499398825,0.195,0.078,6.09962142267306e-198
"RB1",1.26266901310504e-201,0.362832833844233,0.683,0.531,2.21421638138099e-197
"NCLN",1.69183043832593e-201,0.260833648973812,0.265,0.131,2.96679385664836e-197
"SLC25A25",1.73525873125785e-201,0.506353030097122,0.339,0.193,3.04294971113377e-197
"DCTN2",2.70982373315093e-201,0.315613851632007,0.428,0.266,4.75194689845348e-197
"DPM3",2.8639413153106e-201,0.420820328680089,0.381,0.231,5.02220749052866e-197
"FDX1",3.55777019525981e-201,0.35061514412967,0.425,0.262,6.2389058144076e-197
"SLC3A2",5.15732940523419e-201,0.427568550743542,0.486,0.33,9.04389284501867e-197
"ARFGEF2",6.41751185045394e-201,0.369553446082021,0.506,0.337,1.1253748780956e-196
"ANXA6",8.02861642941563e-201,0.36325449039011,0.568,0.396,1.40789817706233e-196
